round,test_acc
0,0.09520319786808794
1,0.11245836109260493
2,0.1894070619586942
3,0.2508994003997335
4,0.2696868754163891
5,0.2799467021985343
6,0.28860759493670884
7,0.3041305796135909
8,0.3145902731512325
9,0.32391738840772816
10,0.33491005996002665
11,0.3390406395736176
12,0.34516988674217186
13,0.351765489673551
14,0.3567621585609594
15,0.36169220519653567
16,0.36295802798134574
17,0.36968687541638906
18,0.3692871419053964
19,0.3748834110592938
20,0.3808794137241839
21,0.38287808127914724
22,0.3816122584943371
23,0.38887408394403733
24,0.391672218520986
25,0.39127248500999334
26,0.3961359093937375
27,0.399400399733511
28,0.4031978680879414
29,0.40366422385076617
30,0.40739506995336444
31,0.4090606262491672
32,0.4124583610926049
33,0.4167221852098601
34,0.4182544970019987
35,0.42158560959360425
36,0.42258494337108593
37,0.4295802798134577
38,0.4290473017988008
39,0.4305796135909394
40,0.435109926715523
41,0.4391072618254497
42,0.4413724183877415
43,0.4435709526982012
44,0.4435043304463691
45,0.44663557628247835
46,0.44816788807461694
47,0.4526982011992005
48,0.45829447035309795
49,0.45609593604263826
50,0.4575616255829447
51,0.45622918054630246
52,0.4631578947368421
53,0.46255829447035307
54,0.46508994003997334
55,0.4670886075949367
56,0.47235176548967356
57,0.4688207861425716
58,0.47288474350433046
59,0.47681545636242506
60,0.4798800799467022
61,0.4787475016655563
62,0.4799467021985343
63,0.48001332445036643
64,0.48574283810792807
65,0.4871419053964024
66,0.4900732844770153
67,0.49020652898067957
68,0.48967355096602266
69,0.4900732844770153
70,0.49100599600266487
71,0.493471019320453
72,0.49480346435709527
73,0.49766822118587606
74,0.4972684876748834
75,0.4990006662225183
76,0.5003331112591606
77,0.5019986675549634
78,0.5062624916722185
79,0.5055962691538974
80,0.5017321785476349
81,0.5085942704863424
82,0.5111259160559627
83,0.5079946702198535
84,0.5090606262491673
85,0.511325782811459
86,0.5081279147235177
87,0.5127248500999334
88,0.5121252498334443
89,0.5158560959360426
90,0.516122584943371
91,0.5167221852098601
92,0.5181878747501666
93,0.5197868087941372
94,0.5218520986009327
95,0.5241838774150567
96,0.5217854763491006
97,0.5233844103930713
98,0.5241838774150567
99,0.525582944703531
100,0.5259826782145236
