round,test_acc
0,0.05843376934940309
1,0.24030387844862056
2,0.31530245044839206
3,0.3993831039012966
4,0.4611869537899126
5,0.5209916033586566
6,0.5559490489518478
7,0.5877648940423831
8,0.6122693779631004
9,0.6400868224138916
10,0.642771462843434
11,0.6493402638944422
12,0.6643057062889131
13,0.6658479465356715
14,0.663448906151825
15,0.6676186668189867
16,0.671102987376478
17,0.6799565887930542
18,0.6860684297709487
19,0.6853258696521392
20,0.6843548294967727
21,0.6933226709316274
22,0.6877820300451248
23,0.6888101902096304
24,0.6948649111783858
25,0.6968641114982579
26,0.6940652310504369
27,0.7097732335637174
28,0.6993202718912435
29,0.7009767521562803
30,0.7105729136916662
31,0.7126863540298166
32,0.7093733934997429
33,0.716456274633004
34,0.7219969155195065
35,0.7215399554463928
36,0.7273090763694522
37,0.7226252356200377
38,0.7373621979779517
39,0.7260524361683898
40,0.7234249157479865
41,0.728108756497401
42,0.7319929171188667
43,0.7412463585994173
44,0.7319929171188667
45,0.7399325983892158
46,0.7406751585080253
47,0.7399325983892158
48,0.7444450791112126
49,0.7421031587365055
50,0.7544410807105729
51,0.7482149997144
52,0.748786199805792
53,0.7632946821271491
54,0.7538127606100417
55,0.7532986805277889
56,0.7628377220540355
57,0.7570686011309762
58,0.7609527617524419
59,0.7687782030045125
60,0.7598103615696579
61,0.762951962072314
62,0.7711772433883589
63,0.7699777231964358
64,0.772319643571143
65,0.7689495630319301
66,0.7766607642657223
67,0.7662649226023877
68,0.7799166047866568
69,0.779116924658708
70,0.7781458845033415
71,0.7735191637630662
72,0.7812303649968584
73,0.7891129262580682
74,0.7922545267607243
75,0.7897983663677386
76,0.787627806020449
77,0.7840292454446792
78,0.7900268464042954
79,0.7802022048323528
80,0.7819158051065288
81,0.7961958073913292
82,0.7897412463585994
83,0.7967670074827212
84,0.7930542068886731
85,0.7935111669617867
86,0.7932255669160907
87,0.7927114868338379
88,0.8027074884331982
89,0.8012794882047181
90,0.7984806077568972
91,0.808876449420232
92,0.7976809276289484
93,0.7997372479579596
94,0.791626206660193
95,0.8055634888901583
96,0.8076769292283087
97,0.8068772491003599
98,0.8127034900325584
99,0.8081338893014223
100,0.8133889301422288
